Supermercado,Fecha_extraccion,Categoria,Articulo,Precio,id,Nombre_Extraido,Detalle_Extraido,Marca_Extraida,Cantidad_Extraida
IBERIA,03-09-2025 18:57:32,Abarrotes,RICOMPLETO SAZON EN POLVO 300 GR,95.0,1297,Ricompleto,Sazon en polvo,"No especificada en el texto, pero podría ser Ricompleto si es la marca asociada al nombre del producto.",300 gr
IBERIA,03-09-2025 19:31:18,Abarrotes,ZAPOTE UD,20.0,1549,ZAPOTE,,,UD
IBERIA,03-09-2025 16:53:25,Abarrotes,CAFE LUNGO SANTO DOMINGO 10 CAP,320.0,164,CAFE LUNGO SANTO DOMINGO,10 CAP,SANTO DOMINGO,10 CAP
IBERIA,03-09-2025 17:16:03,Abarrotes,DON RODRIGO HABICHUELAS NEGRAS 15 OZ,70.0,353,Habichuelas Negras,,DON RODRIGO,15 oz
IBERIA,03-09-2025 18:57:32,Abarrotes,RICOS CODITOS 350 GR,31.0,1298,Coditos,,RICOS,350 GR
IBERIA,03-09-2025 16:53:25,Abarrotes,CAFE MOLIDO GROUND SANTO DOMINGO 10OZ,310.0,165,CAFE MOLIDO,"GROUND, SANTO DOMINGO",,10OZ
IBERIA,03-09-2025 17:16:03,Abarrotes,DON RODRIGO HABICHUELAS PINTAS 800GR,110.0,354,Habichuelas Pintas,,DON RODRIGO,800gr
IBERIA,03-09-2025 19:37:17,Limpieza,AXION LIQ. COMPLETE ANTIB.1.1L,270.0,1551,AXION LIQ. COMPLETE ANTIB.,,AXION,1.1L
IBERIA,03-09-2025 19:08:50,Abarrotes,RICOS ESPAGUETTI 350 GR,31.0,1299,ESPAGUETTI,,ERROR,
IBERIA,03-09-2025 16:53:25,Abarrotes,CAFE SANTO DOMINGO DESCAF. LATA 10.OZ,445.0,166,CAFE SANTO DOMINGO,DESCAF.,SANTO DOMINGO,10 oz
IBERIA,03-09-2025 19:31:18,Abarrotes,ZUCARITAS 16X710G MEX,430.0,1550,Zucaritas,,MEX,16x710g
IBERIA,03-09-2025 17:16:03,Abarrotes,DON RODRIGO HABICHUELAS ROJAS 15 OZ,70.0,355,Habichuelas Rojas,,DON RODRIGO,15 oz
IBERIA,03-09-2025 19:08:50,Abarrotes,RICOS MOSTACHOLIS 350 GR,30.0,1300,MOSTACHOLIS,,RICOS,350 GR
IBERIA,03-09-2025 19:37:17,Limpieza,DESINFECTANTE PINO DE PRIMERA 2 LITROS,125.0,1552,DESINFECTANTE PINO,DE PRIMERA,No especificada en la descripción proporcionada,2 LITROS
IBERIA,03-09-2025 16:53:25,Abarrotes,CAFE SANTO DOMINGO EN GRANO / 453.6 G 1,395.0,167,CAFE SANTO DOMINGO,EN GRANO,SANTO DOMINGO,453.6 G
IBERIA,03-09-2025 17:16:03,Abarrotes,DOÑA GALLINA + AJO X 12,90.0,356,DOÑA GALLINA,,,12
IBERIA,03-09-2025 19:08:50,Abarrotes,RITZ GALLETAS DE QUESO 408G,215.0,1301,RITZ GALLETAS,,RITZ,408g
IBERIA,03-09-2025 19:45:12,Bebes,CHUPETIN COMPOTA BANANA FLEX 113G 24/1,43.0,1553,Chupetín Compota Banana,Flex,,113g
IBERIA,03-09-2025 16:53:25,Abarrotes,CAFE SANTO DOMINGO ESPRESS 1 LB,390.0,168,CAFE SANTO DOMINGO,ESPRESS,SANTO DOMINGO,1 LB
IBERIA,03-09-2025 17:16:03,Abarrotes,DONA GALLINA CALDO DE GALLINA 12 UD,90.0,357,Dona Gallina Caldo de Gallina,,Dona Gallina,12 UD
IBERIA,03-09-2025 19:08:50,Abarrotes,RITZ GALLETAS ORIGINAL 268.8G,110.0,1302,RITZ GALLETAS,ORIGINAL,RITZ,268.8G
IBERIA,03-09-2025 19:45:12,Bebes,CHUPETIN COMPOTA CHUP PERA FLEX 113G 24/,41.0,1554,Chupetin Compota Chup Pera,Flex,Chup,113g
IBERIA,03-09-2025 16:53:25,Abarrotes,CAFE SANTO DOMINGO FUNDA (SOBRES) 12/1 O,345.0,169,CAFE SANTO DOMINGO,FUNDA (SOBRES),SANTO DOMINGO,12/unidad
IBERIA,03-09-2025 17:16:03,Abarrotes,DONA GALLINA CALDO DE GALLINA 48 UD,350.0,358,Dona Gallina Caldo de Gallina,,Dona Gallina,48 UD
IBERIA,03-09-2025 19:08:50,Abarrotes,RON BARCELO IMPERIAL 700 ML (EN ESTUCHE),1350.0,1303,RON BARCELO IMPERIAL,,BARCELO,700 ML
IBERIA,03-09-2025 19:45:12,Bebes,CHUPETIN COMPOTA FLEX FRUTA TROPICAL FLE,40.0,1555,Chupetin Compota Flex,Fruta Tropical,Fle,
IBERIA,03-09-2025 16:53:25,Abarrotes,CAFE SANTO DOMINGO MOLIDO ½ LB.,190.0,170,CAFÉ,SANTO DOMINGO MOLIDO,SANTO DOMINGO,1/2 LB
IBERIA,03-09-2025 17:16:03,Abarrotes,DOÑA GALLINA CHULETA 6X24X10 000143 REF:,75.0,359,CHULETA,"6 piezas, cada una de 24x10 cm",DOÑA GALLINA,6 piezas
IBERIA,03-09-2025 19:08:50,Abarrotes,ROYAL GELATINA CEREZA 4X12X80GR,65.0,1304,Gelatina,Cereza,ROYAL,4 cajas de 12 sobres de 80 gr cada uno
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUP. MANZANA/PIÑA 113 GRS #3200,36.0,1556,Compota Chup,Manzana/Piña,,113 grs
IBERIA,03-09-2025 16:53:25,Abarrotes,CAFE SANTO DOMINGO MOLIDO 1LB,350.0,171,CAFE SANTO DOMINGO,MOLIDO,SANTO DOMINGO,1LB
IBERIA,03-09-2025 17:16:03,Abarrotes,DOÑA GALLINA DUO CALDO DE GALLINA 10 UD,80.0,360,DUO CALDO DE GALLINA,,DOÑA GALLINA,10 UD
IBERIA,03-09-2025 19:08:50,Abarrotes,ROYAL GELATINA FRAMBUESA 80 GR,58.0,1305,Gelatina,Frambuesa,ROYAL,80 gr
IBERIA,03-09-2025 16:53:25,Abarrotes,CALDO DE POLLO BENEBIEN 120 G,100.0,172,Caldo de Pollo,,Benebien,120 g
IBERIA,03-09-2025 17:16:03,Abarrotes,DOÑA GALLINA RICOMPLETO 2 EN 1 125G,58.0,361,Ricompleto 2 en 1,,Doña Gallina,125g
IBERIA,03-09-2025 19:08:50,Abarrotes,ROYAL GELATINA UVA 4X12X80GR,65.0,1306,Gelatina,Uva,ROYAL,4x12x80gr
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUP. ZANAHORIA/NARANJA 113 GRS,38.0,1557,Compota Chup.,,ERROR,
IBERIA,03-09-2025 16:53:25,Abarrotes,CALDO DE POLLO EN POLVO EN CAJA 8 SOBRE,80.0,173,Caldo de pollo en polvo,,,8 sobres
IBERIA,03-09-2025 17:16:03,Abarrotes,DOÑA GALLINA RICOMPLETO SAZON EN POLVO 125G,65.0,362,Ricompleto Sazon En Polvo,,Doña Gallina,125g
IBERIA,03-09-2025 19:08:50,Abarrotes,SACO DE ARROZ DOS PINOS 25 LB,970.0,1307,ARROZ,,DOS PINOS,25 LB
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN COCTEL DE FRUTAS 113 GR,42.0,1559,Compota Chupetin,Coctel de frutas,Chupetin,113 gr
IBERIA,03-09-2025 16:53:25,Abarrotes,CALDO MAGGI MI SABOR GALLINA 132 GR,85.0,174,CALDO MAGGI MI SABOR GALLINA,,MAGGI,132 GR
IBERIA,03-09-2025 17:16:03,Abarrotes,DONA GALLINA TOMATE 48 UN,275.0,363,Dona Gallina Tomate,,Dona Gallina,48 UN
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN CIRUELA 113 GRS #3167,42.0,1558,Compota Chupetin Ciruela,,Chupetin,113 gramos
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN DE BANANA 113 GRS #3174,37.0,1560,Compota Chupetin,de Banana,,113 grs
IBERIA,03-09-2025 17:16:03,Abarrotes,DORAMAS HARINA DE MAIZ 14 OZ,24.0,364,HARINA DE MAIZ,,DORAMAS,14 OZ
IBERIA,03-09-2025 19:08:50,Abarrotes,SAINT GOTTAR TE DE TILO 12/20 SOBRES,155.0,1308,TE DE TILO,,SAINT GOTTA,12/20 SOBRES
IBERIA,03-09-2025 16:53:25,Abarrotes,CALIFORNIA LB,160.0,175,CALIFORNIA,,,LB
IBERIA,03-09-2025 19:08:50,Abarrotes,SAINT GOTTAR TE MANZANILLA 12/20 SOBRES,155.0,1309,TE MANZANILLA,,SAINT GOTTAR,12/20 SOBRES
IBERIA,03-09-2025 16:53:25,Abarrotes,CAMPBELLS FATFREE CREAM OF CHIKEN 10.5 O,165.0,176,CAMPBELL'S CREAM OF CHICKEN,FAT FREE,CAMPBELL'S,10.5 OZ
IBERIA,03-09-2025 17:16:03,Abarrotes,DORITOS NACHO CHEESE 255 GRS,195.0,365,DORITOS,NACHO CHEESE,DORITOS,255 GRs
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN FLEX COCTEL DE FRUTAS F,43.0,1561,Compota Chupetin Flex,Cocctel de frutas,Chupetin Flex,
IBERIA,03-09-2025 19:08:50,Abarrotes,SAINT GOTTAR TE VERDE 12/20 REF:A000699,135.0,1310,SAINT GOTTAR TE VERDE,12/20,TEVERDE,
IBERIA,03-09-2025 16:53:25,Abarrotes,CAMPBELLS SOUP GOLDEN MUSHROOM 10.75,160.0,177,SOUP GOLDEN MUSHROOM,,CAMPBELL's,10.75oz
IBERIA,03-09-2025 19:08:50,Abarrotes,SAL MOLIDA VICTORINA 10oz,18.0,1311,SAL MOLIDA,,VICTORINA,10oz
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN POSTRE DE FRUTAS 113 GR,42.0,1563,Compota Chupetin,Postre de frutas,Chupetin,113 gr
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CHUPETIN GUAYABA 113 GRS #3143,42.0,1562,Compota Chupetin Guayaba,,Chupetin,113 grs
IBERIA,03-09-2025 16:53:25,Abarrotes,CAMPONESA LECHE CONDENSADA 395G,50.0,178,Leche condensada,,Camponesa,395g
IBERIA,03-09-2025 17:16:03,Abarrotes,DORITOS NACHO TA 130GX 16X1,115.0,366,DORITOS NACHO,TA,DORITOS,130GX 16X1
IBERIA,03-09-2025 17:16:03,Abarrotes,DOS PINOS ARROZ SELECTO FDA 10LB,395.0,367,ARROZ SELECTO,FDA,DOS PINOS,10LB
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA CIRUELA FACIL PACK 24/113,38.0,1564,Compota de ciruela,Facil Pack,,24x113
IBERIA,03-09-2025 19:08:50,Abarrotes,SAL REFINADA LINDA 24/1 LB #1040,58.0,1312,SAL REFINADA,,LINDA,24/1 LB
IBERIA,03-09-2025 16:53:25,Abarrotes,CAMPOS ARROZ 10 LBS,500.0,179,ARROZ,,CAMPOS,10 LBS
IBERIA,03-09-2025 17:16:03,Abarrotes,DOS PINOS CHOCO LECHE 1LT,115.0,368,CHOCO LECHE,,DOS PINOS,1Lt
IBERIA,03-09-2025 16:53:25,Abarrotes,CANADA DRY GINGER ALE 12 OZ,75.0,180,Ginger Ale,Refresco de gengibre,Canada Dry,12 oz
IBERIA,03-09-2025 17:16:03,Abarrotes,DOS PINOS LECHE DESCREMADA 1 LT,100.0,369,Leche Descremada,,DOS PINOS,1 Lt
IBERIA,03-09-2025 19:08:50,Abarrotes,SAL REFINADA USON 24/1,42.0,1313,SAL REFINADA,,USON,24/1
IBERIA,03-09-2025 19:45:12,Bebes,COMPOTA GUAYABA FACIL PACK 24/11,38.0,1565,Compota de Guayaba,Facil Pack,,24/unidad
IBERIA,03-09-2025 19:08:50,Abarrotes,SALAMI SUPER ESPECIAL INDUVECA 1.47 LB,220.0,1314,SALAMI,SUPER ESPECIAL,INDUVECA,1.47 LB
IBERIA,03-09-2025 19:45:12,Bebes,ENF.NEUROPRO GE PWD 19.5OZ R/MKEEOCUS,2300.0,1566,NEUROPRO,,ENF,19.5oz
IBERIA,03-09-2025 17:16:03,Abarrotes,DOS PINOS LECHE DESCREMADA DELACT 1 LT,100.0,370,Leche Descremada,DELACT,DOS PINOS,1 Lt
IBERIA,03-09-2025 19:08:50,Abarrotes,SALAMI SUPER ESPECIAL INDUVECA 2.2 LB,345.0,1315,SALAMI,SUPER ESPECIAL,INDUVECA,2.2 LB
IBERIA,03-09-2025 16:53:25,Abarrotes,CANELA EN RAMA ESPECIAS DE ORIENTE / 115,125.0,181,CANELA EN RAMA,ESPECIAS DE ORIENTE,ESPECIAS DE ORIENTE,115
IBERIA,03-09-2025 19:45:12,Bebes,FLEX COMPOTA COCTEL FRUTAS 113GR,38.0,1567,COMPOTA COCTEL FRUTAS,,FLEX,113GR
IBERIA,03-09-2025 16:53:25,Abarrotes,CANELA MOLIDA ESPECIAS ORIENTE 80 GRS,125.0,182,CANELA MOLIDA,ESPECIAS ORIENTE,ORIENTE,80 GRAMS
IBERIA,03-09-2025 19:08:50,Abarrotes,SALAMI SUPER ESPECIAL INDUVECA 3.47LB,510.0,1316,SALAMI,SUPER ESPECIAL,INDUVECA,3.47lb
IBERIA,03-09-2025 19:45:12,Bebes,FLEX HEINZ CIRUELA PASA PRUNE 113G,38.0,1568,Ciruela pasa prune,Producto enlatado,Heinz,113g
IBERIA,03-09-2025 17:16:03,Abarrotes,DOS PINOS LECHE ENTERA 1 LT,90.0,371,Lecche Entera,,DOS PINOS,1 Lt
IBERIA,03-09-2025 16:53:25,Abarrotes,CANELONES PRINCESA 250 GR.,60.0,183,CANELONES,PRINCESA,Princesa,250 GR
IBERIA,03-09-2025 17:16:03,Abarrotes,DOS PINOS LECHE ENTERA POLVO FUNDA 1000,790.0,372,Lecche Entera Polvo,"En polvo, viene en una funda",DOS PINOS,1000 gr
IBERIA,03-09-2025 16:53:25,Abarrotes,CAP CARACOLILLO SANTO DOMINGO 10/1,320.0,184,Caracolillo Santo Domingo,,CAP,10/1
IBERIA,03-09-2025 19:45:12,Bebes,GERBER COMPOTA PAS2 FRU/MIXTA24/113,49.0,1569,Compota,"para niños a partir de 2 años, frutas mixtas",Gerber,24 x 113g
IBERIA,03-09-2025 17:16:03,Abarrotes,DOS PINOS LECHE SEMIDESC DELACT 1 LT,95.0,373,Leche semidescremada,Delact,DOS PINOS,1Lt
IBERIA,03-09-2025 19:45:12,Bebes,GOMITAS C/BOLITAS P/PEINAR # IB0102/3/4/,15.0,1570,Gomitas con bolitas para peinar,,,#IB0102/3/4/
IBERIA,03-09-2025 16:53:25,Abarrotes,CAP DESCAFEINADO SANTO DOMINGO 10/1,325.0,185,CAP DESCAFEINADO,SANTO DOMINGO,,10/1
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS ABRE FACIL JAJA 5 OZ.,52.0,1317,SALCHICHAS ABRE FACIL,JAJA,ABRE FACIL,5 OZ
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS ABRE FACIL VIENA JAJA 10 OZS,85.0,1318,SALCHICHAS ABRE FACIL VIENA,JAJA,ABRE FACIL,10 OZS
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS D/POLLO ESTILO VIENA JAJA /5,48.0,1319,SALCHICHAS D/POLLO ESTILO VIENA,JAJA,,5
IBERIA,03-09-2025 17:16:03,Abarrotes,DUETTO SANDWICH FRESA,90.0,374,DUETTO SANDWICH FRESA,,DUETTO,
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA CRECIDITOS FRUTA TROPICAL,58.0,1571,Compota Creciditos,Fruta Tropical,Heinz,
IBERIA,03-09-2025 17:16:03,Abarrotes,DUETTO SANDWICH VAINILLA 250G,90.0,375,SANDWICH VAINILLA,,DUETTO,250G
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS DE POLLO ESTILO VIENA JAJA /1,85.0,1320,SALCHICHAS DE POLLO ESTILO VIENA,,JAJA,1
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA CRECIDITOS FRUTAS MIXTAS 1,70.0,1572,Compota Creciditos Frutas Mixtas,,HEINZ,1
IBERIA,03-09-2025 16:53:25,Abarrotes,CARBON DE EUCALITO 8 OZ #51,75.0,186,CARBON DE EUCALITO,,,8 OZ
IBERIA,03-09-2025 16:53:25,Abarrotes,CARIBIA SPICY GINGER TASTE LATA 330 ML,51.0,187,SPICY GINGER TASTE,Guiso picante de jengibre en lata,CARIBIA,330 ml
IBERIA,03-09-2025 17:16:03,Abarrotes,DVALLE JUGO DE NARANJA 946ML,80.0,376,Jugo de naranja,,DVALLE,946ml
IBERIA,03-09-2025 19:45:12,Bebes,HEINZ COMPOTA CRECIDITOS MANZANA,70.0,1573,Compota,"de manzana, creciditos",Heinz,no especificada
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS JAJA DE PAVO VIENA /10 OZS #0,85.0,1321,SALCHICHAS JAJA DE PAVO VIENA,,JAJA,10 oz
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA NATURAL LIQUIDO 50ML #14655050,340.0,1448,SPLENDA NATURAL LIQUIDO,Liquido,SPLENDA,50ml
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA NATURALS 160 SOBRES,565.0,1449,SPLENDA NATURALS,,SPLENDA,160 sobres
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA SOBRE. 200/S,555.0,1450,SPLENDA,,SPLENDA,200 sobres
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA SOBRE. 300/S,735.0,1451,SPLENDA,SOBRE,SPLENDA,300/sobres
IBERIA,03-09-2025 19:20:03,Abarrotes,SPRITE REFRESCO 2 LT,90.0,1454,SPRITE,REFRESCO,SPRITE,2 LT
IBERIA,03-09-2025 19:20:03,Abarrotes,SPRITE REFRESCO 16.9 OZ,30.0,1453,SPRITE,REFRESCO,SPRITE,16.9 OZ
IBERIA,03-09-2025 19:20:03,Abarrotes,SPRITE LATA 354ML,65.0,1452,Sprite,Lata,Sprite,354ml
IBERIA,03-09-2025 19:20:03,Abarrotes,STEVIA SPLENDA NATURAL DE 80 SOBRES,330.0,1455,Stevia Splenda,Natural,Splenda,80 sobres
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVE ULTRA BT 2PLY 12X4 ROLLOS,110.0,1456,ULTRA BT 2PLY,,SUAVE,12 ROLLOS
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVE ULTRA TOALLA 2PLY 120S 25X1 ROLLO,100.0,1458,TOALLA,"ULTRA, 2PLY, 120 SHEETS",SUAVE,25 ROLLOS
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVE ULTRA PAPEL TOALLA 2PK 75 SH 12X2,185.0,1457,Papel Toalla,"Ultra, Paquete de 2 (75 hojas)",Suave,12 paquetes de 2
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVITEL 1.9 LITRO FRESCA PRIMAVERA,280.0,1459,FRESCA PRIMAVERA,,SUAVITEL,1.9 Litro
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVITEL COMPLETE NIGHTFALL 850 ML,160.0,1460,SUAVITEL COMPLETE NIGHTFALL,,Suavitel,850 ml
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVITEL ESENCIA NATURAL 1.3L,235.0,1461,ESENCIA NATURAL,,SUAVITEL,1.3L
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVITEL SPRING FRESCA PRIMAVERA 850.ML,160.0,1462,SUAVITEL SPRING FRESCA PRIMAVERA,,Suavitel,850.ml
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVIZANTE AROMA FLORAL DOWNY 800 ML,130.0,1463,SUAVIZANTE,AROMA FLORAL,DOWNY,800 ML
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVIZANTE SUAVITEL BASE 850 ML,200.0,1464,SUAVIZANTE,,Suavitel,850 ml
IBERIA,03-09-2025 19:20:03,Abarrotes,SURIMI (ANGULA) EN AC. DE OLIVA VIGILA/1,235.0,1465,Surimi,Angula en aceite de oliva,Vigila,1
IBERIA,03-09-2025 19:20:03,Abarrotes,SUSTAGEN FRESA 400 GR,535.0,1467,SUSTAGEN FRESA,,Sustagen,400 GR
IBERIA,03-09-2025 19:20:03,Abarrotes,SUSTAGEN VAINILLA /400 GRS.,705.0,1468,SUSTAGEN VAINILLA,,Sustagen,400 GRs
IBERIA,03-09-2025 19:20:03,Abarrotes,TAJADAS DE NARANJA TAINA /20 0Z.007001,400.0,1469,Tajadas de naranja,Taina,Taina,20 oz
IBERIA,03-09-2025 19:20:03,Abarrotes,SUSTAGEN CHOCOLATE 400 GRS.,705.0,1466,SUSTAGEN CHOCOLATE,,Sustagen,400 GRs
IBERIA,03-09-2025 19:20:03,Abarrotes,TE VERDE SENCHA PURO TWININGS 15 INF,370.0,1471,TE VERDE SENCHA,PURO,TWININGS,15 INF
IBERIA,03-09-2025 19:20:03,Abarrotes,TAYOTA LB,29.0,1470,TAYOTA LB,,TAYOTA,
IBERIA,03-09-2025 19:20:03,Abarrotes,TERMOPAC CUCHARAS 25 UD.,30.0,1473,CUCHARAS,,TERMOPAC,25 UD
IBERIA,03-09-2025 19:20:03,Abarrotes,TEA LIPTON ICED TEA MIX NAT LEMON 53 OZ,365.0,1472,Lipton Iced Tea Mix,Naturaleza de limón,Lipton,53 oz
IBERIA,03-09-2025 19:20:03,Abarrotes,TERMOPAC PLATO Nº 9,56.0,1474,PLATO,Nº 9,TERMOPAC,1
IBERIA,03-09-2025 19:20:03,Abarrotes,TOALLA NOCTURNA KOTEX ULTRAFINA TELA 8 UD,85.0,1476,TOALLA NOCTURNA,KOTEX ULTRAFINA TELA,KOTEX,8 UD
IBERIA,03-09-2025 19:20:03,Abarrotes,TIRABUZON PRINCESA 20/350 GR,35.0,1475,TIRABUZÓN PRINCESA,,Princesa,350 GR
IBERIA,03-09-2025 19:20:03,Abarrotes,TOALLA NOSOTRAS PROTECCIÓN DIARIOS,115.0,1477,TOALLA NOSOTRAS PROTECCION DIARIOS,,,
IBERIA,03-09-2025 19:20:03,Abarrotes,TOMATE BUGALU LB,30.0,1478,TOMATE BUGALU,,BUGALU,LB
IBERIA,03-09-2025 19:20:03,Abarrotes,TOMATE DE ENSALADA LB,33.0,1479,TOMATE DE ENSALADA,,,LB
IBERIA,03-09-2025 19:20:03,Abarrotes,TOMATICOS LA FAMOSA 24/ 8 0Z. #0060,48.0,1480,Tomaticos,La Famosa,La Famosa,24 x 8 oz
IBERIA,03-09-2025 19:20:03,Abarrotes,TOSTITOS AVOCADO SALSA 15OZX12X1,310.0,1481,Tostitos Avocado Salsa,,Tostitos,15 oz
IBERIA,03-09-2025 19:20:03,Abarrotes,TOSTITOS MEDIUM SALSA 439. 3 GRS,265.0,1483,TOSTITOS MEDIUM SALSA,,Tostitos,439 GRs
IBERIA,03-09-2025 19:20:03,Abarrotes,TOSTITOS CREAMY SPINACH DIP,290.0,1482,TOSTITOS CREAMY SPINACH DIP,,Tostitos,
IBERIA,03-09-2025 19:20:03,Abarrotes,TRIGO NEGRO DON RODRIGO 800 GMS,85.0,1484,TRIGO NEGRO,Don Rodrigo,Don Rodrigo,800 gms
IBERIA,03-09-2025 19:20:03,Abarrotes,TU TUM PIMIENTO PICANTE FRASCO 46GR,80.0,1486,PIMIENTO PICANTE,Frasco,TU TUM,46GR
IBERIA,03-09-2025 19:20:03,Abarrotes,TUN TUM SAL HIMALAYA GRUESA 275GR,160.0,1487,TUN TUM,SAL HIMALAYA GRUESA,,275GR
IBERIA,03-09-2025 19:20:03,Abarrotes,TUN TUM SAL HIMALAYA NEGRA 285GR,160.0,1488,TUN TUM,SAL HIMALAYA NEGRA,,285GR
IBERIA,03-09-2025 19:20:03,Abarrotes,TRIX CEREAL 330 GR,250.0,1485,TRIX,,,330 gr
IBERIA,03-09-2025 19:20:03,Abarrotes,TWININGS TE NEGRO LADY GREY TWININGS 12/,225.0,1491,TE NEGRO LADY GREY,,TWININGS,12/unidad
IBERIA,03-09-2025 19:20:03,Abarrotes,TUNA EN AGUA FIESTA DEL MAR 6OZ,95.0,1489,TUNA,EN AGUA FIESTA DEL MAR,FIESTA DEL MAR,6OZ
IBERIA,03-09-2025 19:20:03,Abarrotes,TWININGS TE NEGRO BREAKFAST DESCAFE 25 I,315.0,1490,TE NEGRO BREAKFAST,DESCAFÉ,TWININGS,25 I
IBERIA,03-09-2025 19:20:03,Abarrotes,UVAS ROJAS LB,235.0,1494,UVAS ROJAS,,,LB
IBERIA,03-09-2025 19:20:03,Abarrotes,UVA ROJA SIN SEMILLAS LB,305.0,1493,UVA ROJA,sin semillas,,1 lb
IBERIA,03-09-2025 19:20:03,Abarrotes,TWININGS TE VERDE JAZMIN 25 INF,270.0,1492,TE VERDE JAZMÍN,INFUSIÓN DE TÉ VERDE CON JAZMÍN,TWININGS,25+INFUSIONES
IBERIA,03-09-2025 19:20:03,Abarrotes,VASOS MOLDY 7 ONZ,45.0,1496,VASOS MOLDY,,MOLDY,7 ONZ
IBERIA,03-09-2025 19:20:03,Abarrotes,UVAS VERDES SIN SEMILLA LB,305.0,1495,UVAS VERDES SIN SEMILLA,,,LB
IBERIA,03-09-2025 19:20:03,Abarrotes,VICTORINA CATCHUP 1 KG,130.0,1498,CATCHUP,,VICTORINA,1 KG
IBERIA,03-09-2025 19:20:03,Abarrotes,VASOS PLASTICO RIGIDO PAC10OZ,105.0,1497,VASOS PLASTICO RIGIDO,PAC10OZ,,
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA CATCHUP 14 OZ,70.0,1499,CATCHUP,,VICTORINA,14 OZ
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA GUANDULES 15 OZ,90.0,1500,GUANDULES,,VICTORINA,15 OZ
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA HABICHUELA ROJA 15 OZ,70.0,1501,Habichuela Roja,,VICTORINA,15 Oz
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA MAIZ DULCE 15 OZS,80.0,1502,MAIZ DULCE,,VICTORINA,15 OZS
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA MAIZ DULCE 8 OZ,54.0,1503,MAIZ DULCE,,VICTORINA,8 OZ
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA PASTA TOMATE 8 OZ,65.0,1504,PASTA TOMATE,,VICTORINA,8 OZ
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA SAL MOLIDA 18 OZ,29.0,1505,SAL MOLIDA,,VICTORINA,18 OZ
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA SALSA CONDIMENTADA 15 OZ,65.0,1506,SALSA CONDIMENTADA,,VICTORINA,15 OZ
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA SALSA CONDIMENTADA 8 OZ,36.0,1507,SALSA CONDIMENTADA,,VICTORINA,8 OZ
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA SALSA CONDIMENTADA DOYP 8 OZ,37.0,1508,SALSA CONDIMENTADA,,VICTORINA,8 OZ
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA VEGETALES MIXTOS 24/15OZ,95.0,1509,VEGETALES MIXTOS,,VICTORINA,24x15OZ
IBERIA,03-09-2025 18:01:08,Abarrotes,KRAFT MAYO WITH OLIVE OIL 12 OZ,175.0,755,MAYO WITH OLIVE OIL,,KRAFT,12 OZ
IBERIA,03-09-2025 17:38:35,Abarrotes,GOYA ACEITUNAS MANZANILLAS RELLENAS 24/1,95.0,503,ACEITUNAS MANZANILLAS RELLENAS,,GOYA,24/1
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA VEGETALES MIXTOS 24/8OZ,52.0,1510,VEGETALES MIXTOS,,VICTORINA,24/8OZ
